id,Title,Authors,id_original,Title_original,OBS,Validação Raphael,Justificativa Raphael,Obs Raphael,Validação Guilherme,Justificativa Guilherme,Obs Guilherme,Secundário,Decisão Final,Repetido
2725,RAG Security and Privacy: Formalizing the Threat Model and Attack Surface,"Atousa Arzanipour, R. Behnia, Reza Ebrahimi, Kaushik Dutta",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2726,The Best Defense is a Good Offense: Countering LLM-Powered Cyberattacks,"Daniel Ayzenshteyn, Roy Weiss, Yisroel Mirsky",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2727,ThreMoLIA: Threat Modeling of Large Language Model-Integrated Applications,"Felix Viktor Jedrzejewski, Davide Fucci, Oleksandr Adamov",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1684,1709,2702"
2728,LLM Security Alignment Framework Design Based on Personal Preference,"Zhendan Sun, Ruibin Zhao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2729,Information Leakage of Sentence Embeddings via Generative Embedding Inversion Attacks,"Antonios Tragoudaras, Theofanis Aslanidis, Emmanouil Georgios Lionis, Marina Orozco Gonz'alez, Panagiotis Eustratiadis",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2721
2730,Alignment is not sufficient to prevent large language models from generating harmful information: A psychoanalytic perspective,"Zi Yin, Wei Ding, Jia Liu",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2731,Too Helpful to Be Safe: User-Mediated Attacks on Planning and Web-Use Agents,"Fengchao Chen, TingMin Wu, Van Tien Nguyen, Carsten Rudolph",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2742
2732,Advancing Metaverse's experience through optimization of playersâ decisions,"Stav Cohen, Barak Fishbain",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2733,"Generative AI for Internet of Things Security: Challenges and
 Opportunities","Yan Lin Aung, Christian IvÃ¡n, Dong Ye, Xiaodong Ye, Sudipta Chattopadhyay, Jianying Zhou",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2722
2734,Design Principles and Guidelines for LLM Observability: Insights from Developers,"Xin Chen, Li Yan, X. Sean Wang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2735,QuizWiz: Integrating Generative Artificial Intelligence in an Online Study Tool,"Ali Husain Almadhoob, Akbar Sayed Kadhem Saleh, Fatema Akbar",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2736,LLM-WFIN: A Fine-Grained Large Language Model (LLM)-Oriented Website Fingerprinting Attack via Fusing Interrupt Trace and Network Traffic,"Jiajia Jiao, Yang Hong, Ran Wen",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2737,Backdoor threats in large language modelsâa survey,"Shuai Liu, Yi Pan, K Hong, Ruite Fei, Chenhao Lin, Qian Li, Chao Shen",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,1760
2738,MUSE: MCTS-Driven Red Teaming Framework for Enhanced Multi-Turn Dialogue Safety in Large Language Models,"Siyu Yan, Long Zeng, Xuecheng Wu, Chengcheng Han, Kongcheng Zhang, Chong Peng, Xuezhi Cao, Xunliang Cai, Chenjuan Guo",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2739,SeCon-RAG: A Two-Stage Semantic Filtering and Conflict-Free Framework for Trustworthy RAG,"Xiaonan Si, Meilin Zhu, Simeng Qin, Lijia Yu, Lijun Zhang, Shuaitong Liu, Xinfeng Li, Ranjie Duan, Yang Liu, Xiaojun Jia",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2740,"AQUA-LLM: Evaluating Accuracy, Quantization, and Adversarial Robustness Trade-offs in LLMs for Cybersecurity Question Answering","Onat Gungor, Roshan Sood, Harold Wang, T. Rosing",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2741,"Terrarium: Revisiting the Blackboard for Multi-Agent Safety, Privacy, and Security Studies","Mason Nakamura, Abhinav Kumar, Saaduddin Mahmud, Sahar Abdelnabi, S. Zilberstein, Eugene Bagdasarian",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2742,Too Helpful to Be Safe: User-Mediated Attacks on Planning and Web-Use Agents,"Fengchao Chen, TingMin Wu, Van Tien Nguyen, Carsten Rudolph",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2731
2743,Adversarial Bug Reports as a Security Risk in Language Model-Based Automated Program Repair,"Piotr Przymus, A. Happe, JÃ¼rgen Cito",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2714
2744,Enhancing Security in LLM Applications: A Performance Evaluation of Early Detection Systems,"Valerii Gakh, Hayretdin BahÅi",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2745,Effective and Efficient Jailbreaks of Black-Box LLMs with Cross-Behavior Attacks,Vasudev Gohil,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2746,PhantomLint: Principled Detection of Hidden LLM Prompts in Structured Documents,Toby Murray,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2747,Caption Injection for Optimization in Generative Search Engine,"Xiaolu Chen, Yong Liao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2748,New Emerged Security and Privacy of Pre-trained Model: a Survey and Outlook,"Meng Yang, Tianqing Zhu, Chi Liu, Wanlei Zhou, Shui Yu, Philip S. Yu",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2757
2749,ACCESS DENIED INC: The First Benchmark Environment for Sensitivity Awareness,"Dren Fazlija, A. I. Orlov, Sandipan Sikdar",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2826
2750,Overcoming the Retrieval Barrier: Indirect Prompt Injection in the Wild for LLM Systems,"Hongyan Chang, Ergute Bao, Xinjian Luo, Ting Yu",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1499,3353"
2751,Red-Teaming Coding Agents from a Tool-Invocation Perspective: An Empirical Security Assessment,"Yuchong Xie, Mingyu Luo, Zesen Liu, Zhixiang Zhang, Kaikai Zhang, Yu Liu, Zongjie Li, Ping Chen, Shuai Wang, Dongdong She",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1768,3362"
2752,Ensuring Safe and High-Quality Outputs: A Guideline Library Approach for Language Models,"Yi Luo, Zheng-Wen Lin, Yuhao Zhang, Jiashuo Sun, Chen Lin, Chengjin Xu, Xiangdong Su, Yelong Shen, Jian Guo, Yeyun Gong",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"2767,2827"
2753,Data Poisoning Vulnerabilities Across Health Care Artificial Intelligence Architectures: Analytical Security Framework and Defense Strategies,"Farhad Abtahi, Fernando Seoane, Ivan Boon Leng Pau, Mario Vega-Barbas",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2754,"Security of LLM-based Agents Regarding Attacks, Defenses, and Applications: A Comprehensive Survey","Yaxin Tang, Yijia Liu, Jiahe Lan, Zheng Yan, Erol Gelenbe",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1793,1867,3440"
2755,When AI Meets the Web: Prompt Injection Risks in Third-Party AI Chatbot Plugins,"Yigitcan Kaya, Anton Landerer, Stijn Pletinckx, Michelle Zimmermann, Christopher Kruegel, Giovanni Vigna",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2756,Prompt engineering for bibliographic web-scraping,"Manuel BlÃ¡zquez Ochando, Juan JosÃ© Prieto GutiÃ©rrez, MarÃ­a-Antonia Ovalle-Perandones",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2757,New Emerged Security and Privacy of Pre-trained Model: a Survey and Outlook,"Meng Yang, Tianqing Zhu, Chi Liu, Wanlei Zhou, Shui Yu, Philip S. Yu",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2748
2758,"Manipulating Transformer-Based Models: Controllability, Steerability, and Robust Interventions","Faruk Alpay, Taylan Alpay",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2759,Data Poisoning Vulnerabilities Across Healthcare AI Architectures: A Security Threat Analysis,"F. Abtahi, Fernando Seoane, IvÃ¡n Pau, Mario Vega-Barbas",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2762
2760,StealthGraph: Exposing Domain-Specific Risks in LLMs through Knowledge-Graph-Guided Harmful Prompt Generation,"Huawei Zheng, Xinqi Jiang, Sen Yang, Shouling Ji, Yingcai Wu, Dazhen Deng",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2761,Task Matters: Knowledge Requirements Shape LLM Responses to Context-Memory Conflict,"Kaiser Sun, Fan Bai, Mark Dredze",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2762,Data Poisoning Vulnerabilities Across Healthcare AI Architectures: A Security Threat Analysis,"Abtahi Farhad, Seoane Fernando, Pau, Ivan, Vega-Barbas Mario",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2759
2763,Information-Theoretical Principled Trade-off between Jailbreakability and Stealthiness on Vision Language Models,"Ching-Chia Kao, ChiaâMu Yu, Chun-Shien Lu, Chu-Song Chen",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2771
2764,Exploit Tool Invocation Prompt for Tool Behavior Hijacking in LLM-Based Agentic System,"Yu Liu, Yuchong Xie, Mingyu Luo, Zesen Liu, Zhixiang Zhang, Kaikai Zhang, Zongjie Li, Ping Chen, Shuai Wang, Dongdong She",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1771,3369"
2765,"GPT, But Backwards: Exactly Inverting Language Model Outputs","Adrians Skapars, Edoardo Manino, Youcheng Sun, Lucas C. Cordeiro",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2766,LPS-Bench: Benchmarking Safety Awareness of Computer-Use Agents in Long-Horizon Planning under Benign and Adversarial Scenarios,"Tianyu Chen, Chujia Hu, Ge Gao, Dongrui Liu, Xia Hu, Wenjie Wang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2769
2767,Ensuring Safe and High-Quality Outputs: A Guideline Library Approach for Language Models,"Yi Luo, Zheng-Wen Lin, Yuhao Zhang, Jiashuo Sun, Chen Lin, Chengjin Xu, Xiangdong Su, Yelong Shen, Jian Guo, Yeyun Gong",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"2752,2827"
2768,"On the Weaknesses of Backdoor-based Model Watermarking: An
 Information-theoretic Perspective","Aoting Hu, Yanzhi Chen, Renjie Xie, Adrian Weller",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2789
2769,LPS-Bench: Benchmarking Safety Awareness of Computer-Use Agents in Long-Horizon Planning under Benign and Adversarial Scenarios,"Tianyu Chen, Chujia Hu, Ge Gao, Dongrui Liu, Xia Hu, Wenjie Wang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2766
2770,AgentDyn: A Dynamic Open-Ended Benchmark for Evaluating Prompt Injection Attacks of Real-World Agent Security System,"Hao Li, Ruoyao Wen, Shanghao Shi, Ning Zhang, Chaowei Xiao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1546,1565,2773,3296,3328"
2771,Information-Theoretical Principled Trade-off between Jailbreakability and Stealthiness on Vision Language Models,"Ching-Chia Kao, Chia-Mu Yu, Chun-Shien Lu, Chu-Song Chen",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,2763
2772,JBFuzz: Jailbreaking LLMs Efficiently and Effectively Using Fuzzing,Vasudev Gohil,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2773,AgentDyn: A Dynamic Open-Ended Benchmark for Evaluating Prompt Injection Attacks of Real-World Agent Security System,"Hao Li, Ruoyao Wen, Shanghao Shi, Ning Zhang, Chaowei Xiao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1546,1565,2770,3296,3328"
2774,AgentShield: Make MAS more secure and efficient,"Wang Kai-xiang, Zhou, Zhaojiacheng, Suvonov, Bunyod, Lou Jiong, Li Jie",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1876,1881,2775"
2775,AgentShield: Make MAS more secure and efficient,"Wang Kai-xiang, Zhou, Zhaojiacheng, Suvonov, Bunyod, Lou Jiong, Li Jie",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1876,1881,2774"
2776,Automating Prompt Leakage Attacks on Large Language Models Using Agentic Approach,"Tvrtko Sternak, Davor Runje, Dorian Granosa, Chi Wang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"2803,2815"
2777,Into the next generation of digital protection: AI resiliency as a public responsibility,Eli Noam,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2778,Whispers in the Machine: Confidentiality in Agentic Systems,"Jonathan Evertz, Merlin Chlosta, Lea Schonherr, Thorsten Eisenhofer",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2779,MAS-Shield: A Defense Framework for Secure and Efficient LLM MAS,"Kaixiang Wang, Zhaojiacheng Zhou, Bunyod Suvonov, Jiong Lou, LI Jie",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,1875
2780,D-REX: A Benchmark for Detecting Deceptive Reasoning in Large Language Models,"Satyapriya Krishna, Andy Zou, Rahul Gupta, E. Jones, Nick Winter, Dan Hendrycks, J. Kolter, Matt Fredrikson, S. Matsoukas",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2781,Dr. Jekyll and Mr. Hyde: Two Faces of LLMs,"Matteo Gioele Collu, Tom Janssen-Groesbeek, Stefanos Koffas, Mauro Conti, S. Picek",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
2782,Counterfeit Answers: Adversarial Forgery against OCR-Free Document Visual Question Answering,"Marco Pintore, Maura Pintor, Dimosthenis Karatzas, B. Biggio",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
